,backtest_length,diff_list_length,total_returns,win_rate
PXD,5243,294,0.7425723825574532,0.7789115646258503
PYPL,1344,71,1.3594985429679682,0.8591549295774648
QCOM,5243,304,3.5322098898866576,0.8289473684210527
QRVO,1470,74,0.18819857889610017,0.7567567567567568
RCL,5243,261,-0.8364388599320353,0.7432950191570882
REG,5243,302,2.2240476780346645,0.7847682119205298
REGN,5233,279,4.54320277882991,0.7813620071684588
RF,5243,319,0.39182408208955105,0.799373040752351
RHI,5243,276,2.1276580432582284,0.7644927536231884
RJF,5243,330,37.30997787071162,0.806060606060606
RL,5243,293,3.359801147382609,0.8054607508532423
RMD,5243,283,9.709206638291748,0.8268551236749117
ROK,5243,295,0.2846703869127121,0.7966101694915254
ROL,5233,376,74.41057477121547,0.8643617021276596
ROP,5233,314,23.84982513583936,0.8662420382165605
ROST,5243,295,15.319954654994545,0.8271186440677966
RSG,5243,319,14.019980324997873,0.8401253918495298
RTX,5243,318,3.5210080015744047,0.8364779874213837
SBAC,5233,290,0.2624169851376654,0.7931034482758621
SBNY,4184,256,18.788955511586476,0.84375
SBUX,5243,272,3.7619103458731,0.7977941176470589
SCHW,5233,305,3.158578969870654,0.7901639344262295
SEDG,1413,71,0.9630267309446716,0.7746478873239436
SEE,5243,247,-0.4084864837631941,0.708502024291498
SHW,5243,305,24.562225060625085,0.839344262295082
SJM,5232,296,3.983375065278259,0.8108108108108109
SLB,5243,309,-0.07897934528390155,0.7540453074433657
SNA,5243,302,5.372749257412525,0.8245033112582781
SNPS,5243,298,3.4425779617626566,0.8221476510067114
SO,5243,343,4.248773528459738,0.8425655976676385
SPG,5243,305,9.144625920167996,0.8098360655737705
SPGI,5233,307,2.6112478755822606,0.8273615635179153
SRE,5243,314,4.544933513302706,0.8312101910828026
STE,5243,300,10.295709147945608,0.8133333333333334
STT,5243,318,4.19173210704784,0.8081761006289309
STX,4505,215,-0.5916260571897664,0.7581395348837209
STZ,5243,301,10.927781079661166,0.8504983388704319
SWK,5243,284,2.6299004028903226,0.8063380281690141
SWKS,5243,294,3.9785655434464093,0.8095238095238095
SYF,1577,85,-0.13563835484092182,0.788235294117647
SYK,5243,313,9.002712793866054,0.8274760383386581
SYY,5233,295,4.353801357349488,0.8169491525423729
T,5243,323,0.7209798742065774,0.7770897832817337
TAP,5243,281,0.7503408227322104,0.7544483985765125
TDG,3686,204,8.116023015182002,0.8382352941176471
TDY,5243,311,27.763024949975016,0.8263665594855305
TECH,5243,316,5.182738987342568,0.819620253164557
TEL,3372,188,0.19717034152638446,0.8085106382978723
