,backtest_length,diff_list_length,total_returns,win_rate
ISRG,5128,20,11.005483366524174,0.85
IT,5243,19,1.8749866611923924,0.7368421052631579
ITW,5243,18,3.1228249355440965,0.8333333333333334
IVZ,5243,15,-0.4974650817215703,0.6
J,5243,19,3.01537489361494,0.8947368421052632
JBHT,5243,15,3.1932379707976244,0.8666666666666667
JCI,5243,14,-0.6132166022208047,0.5
JKHY,5243,12,0.7739146586304202,0.9166666666666666
JNJ,5243,18,2.0478782951538697,0.8888888888888888
JNPR,5243,17,-0.8185955072226112,0.5882352941176471
JPM,5243,21,1.7713762031219942,0.7619047619047619
K,5243,18,1.929983152309195,0.7777777777777778
KEY,5243,14,-0.33949508906517223,0.7142857142857143
KEYS,1521,3,0.4698769751343727,0.6666666666666666
KHC,1344,2,-0.5480736018140326,0.5
KIM,5243,19,0.017895197780168966,0.7368421052631579
KLAC,5243,16,2.6254355411174686,0.875
KMB,5243,19,3.09365078179484,0.7368421052631579
KMI,2448,12,-0.04148528680690506,0.75
KMX,5243,20,1.7196404568103827,0.75
KO,5243,16,0.31926666874044973,0.75
KR,5243,16,0.2827280535224904,0.5625
L,5233,14,0.19916747284542838,0.7142857142857143
LDOS,3536,15,1.8930820451779609,0.6666666666666666
LEN,5243,16,0.843251918657076,0.75
LH,5233,16,1.8318123942165803,0.8125
LHX,5243,20,3.6671402904841797,0.8
LIN,5243,13,4.172264455919771,0.8461538461538461
LKQ,4300,17,5.185144987875735,0.8235294117647058
LLY,5243,20,1.7609077106549964,0.85
LMT,5243,13,0.516056875697122,0.6923076923076923
LNC,5243,17,2.47722508928928,0.6470588235294118
LNT,5243,17,0.4812115585175301,0.7647058823529411
LOW,5243,23,15.583637155428981,0.9130434782608695
LRCX,5243,13,0.8986831090966875,0.6153846153846154
LUMN,5243,19,-0.30035809294081783,0.5263157894736842
LUV,5243,18,0.9717225529089866,0.7777777777777778
LVS,3999,12,-0.8872356479573819,0.5833333333333334
LW,1001,2,-0.03804424547951994,0.5
LYB,2649,9,1.0492664585981455,0.6666666666666666
LYV,3742,13,0.18752239091989165,0.6153846153846154
MA,3636,9,1.7279271193646044,0.8888888888888888
MAA,5243,19,1.5388971032951242,0.8947368421052632
MAR,5243,17,0.30403747372344764,0.6470588235294118
MAS,5233,16,-0.12964653512604338,0.6875
MCD,5243,22,3.154287086932332,0.9090909090909091
MCHP,5243,17,10.22983723344343,0.8235294117647058
MCK,5243,17,0.20747958580863593,0.5882352941176471
MCO,5233,13,2.15498071794606,0.7692307692307693
MDLZ,4879,16,1.0633618968710659,0.75
MDT,5243,17,1.3061571008708477,0.7058823529411765
MET,5178,15,0.5032807319524779,0.6666666666666666
MGM,5233,17,0.17633798850227567,0.7058823529411765
MHK,5243,21,0.972287535622793,0.8095238095238095
MKC,5243,18,4.063968260731078,0.8888888888888888
MKTX,4026,13,2.775475744058506,0.8461538461538461
MLM,5243,17,0.5886915651290741,0.7058823529411765
MMC,5243,16,1.7506700607727956,0.8125
MMM,5243,19,1.9001502088083033,0.7894736842105263
MNST,4709,15,3.513198321662197,0.8666666666666667
MO,5243,18,0.15245831116464967,0.6111111111111112
MOH,4366,20,5.2195333718228545,0.8
MOS,5243,18,-0.5157278415546781,0.4444444444444444
MPC,2356,14,3.3017921636589023,0.8571428571428571
MPWR,4016,18,29.54097882432055,0.8888888888888888
MRK,5243,17,-0.2681208470593253,0.6470588235294118
MRNA,480,2,0.5602461201353077,0.5
MRO,5243,17,-0.23345318720827357,0.5882352941176471
MS,5243,14,-0.4950616916974386,0.5714285714285714
MSCI,3264,10,1.092869077423297,0.8
MSFT,5243,19,3.4542919749567185,0.8421052631578947
MSI,5243,17,-0.563005225503091,0.6470588235294118
MTB,5243,15,1.9551506679714274,0.8
MTCH,5243,18,1.485982462151336,0.7222222222222222
MTD,5243,19,5.451334009487177,0.8947368421052632
MU,5243,15,-0.8580024084006351,0.4
NCLH,1962,9,0.1858833522640511,0.7777777777777778
NDAQ,4195,16,2.778785643998345,0.8125
NDSN,5243,19,2.634126374377954,0.6842105263157895
NEE,5243,17,4.109946384137512,0.9411764705882353
NEM,5243,13,0.4401038096937009,0.7692307692307693
NFLX,4645,16,0.7307795846072264,0.6875
NI,5243,16,0.7848124458051335,0.6875
NKE,5243,20,16.25328550282191,0.95
